user_id,signup_date,age,city,city_tier,platform,acquisition_channel,is_zomato_gold,onboarding_cohort,user_type
U_1f9877a5,2025-07-26 13:09:16.503672,23,Hyderabad,Tier_1,Web,referral,False,Standard,regular
U_de951a1f,2025-06-08 13:09:16.503672,36,Lucknow,Tier_2,Android,paid_search,False,Frictionless,window_shopper
U_aba2a21c,2025-11-06 13:09:16.503672,26,Hyderabad,Tier_1,Android,paid_search,False,Frictionless,power_user
U_6eb4019e,2025-06-27 13:09:16.503672,26,Bhopal,Tier_3,iOS,social_media,True,Standard,power_user
U_fbbd5f51,2025-10-18 13:09:16.503672,19,Chennai,Tier_1,iOS,social_media,False,Frictionless,regular
U_9fe822f6,2026-03-15 13:09:16.503672,28,Ahmedabad,Tier_2,iOS,organic,False,Frictionless,window_shopper
U_97d24b8c,2026-03-17 13:09:16.503672,19,Chandigarh,Tier_2,Android,social_media,False,Standard,regular
U_1a652644,2025-07-02 13:09:16.503672,26,Ahmedabad,Tier_2,Android,paid_search,True,Standard,power_user
U_7138a067,2026-05-10 13:09:16.503672,30,Hyderabad,Tier_1,Android,organic,True,Frictionless,window_shopper
U_14deb1a2,2025-09-29 13:09:16.503672,25,Hyderabad,Tier_1,Android,paid_search,False,Frictionless,regular
U_1305abbf,2025-07-20 13:09:16.503672,39,Delhi,Tier_1,iOS,email,False,Standard,occasional
U_a00fda6f,2025-07-26 13:09:16.503672,32,Pune,Tier_2,iOS,organic,True,Frictionless,occasional
U_08ca885f,2025-11-19 13:09:16.503672,28,Hyderabad,Tier_1,Android,social_media,False,Frictionless,regular
U_b8af8c84,2026-01-13 13:09:16.503672,23,Hyderabad,Tier_1,iOS,paid_search,False,Standard,power_user
U_14100b36,2025-08-25 13:09:16.503672,26,Delhi,Tier_1,Android,social_media,True,Standard,window_shopper
U_687c7998,2025-08-30 13:09:16.503672,20,Delhi,Tier_1,Android,email,True,Standard,occasional
U_1a18f2fe,2025-07-30 13:09:16.503672,22,Delhi,Tier_1,iOS,social_media,True,Standard,window_shopper
U_a0c762ff,2025-11-11 13:09:16.503672,27,Pune,Tier_2,Android,paid_search,True,Standard,regular
U_fd3c5ec1,2025-10-18 13:09:16.503672,26,Lucknow,Tier_2,iOS,organic,False,Frictionless,window_shopper
U_418e4a89,2025-10-06 13:09:16.503672,38,Bangalore,Tier_1,Android,paid_search,False,Frictionless,window_shopper
U_2002dae1,2025-07-18 13:09:16.503672,37,Chandigarh,Tier_2,iOS,social_media,False,Frictionless,occasional
U_2d35d4a1,2026-02-26 13:09:16.503672,38,Chennai,Tier_1,iOS,social_media,False,Standard,regular
U_e732a9c6,2026-04-14 13:09:16.503672,26,Mumbai,Tier_1,Android,paid_search,True,Standard,occasional
U_a49d5830,2025-12-02 13:09:16.503672,27,Bangalore,Tier_1,Android,social_media,False,Standard,power_user
U_583bc880,2025-06-13 13:09:16.503672,19,Bangalore,Tier_1,iOS,social_media,False,Frictionless,occasional
U_d2acf4ae,2026-05-06 13:09:16.503672,29,Bangalore,Tier_1,Android,social_media,False,Frictionless,power_user
U_a9554e95,2026-03-27 13:09:16.503672,18,Bangalore,Tier_1,Android,organic,False,Frictionless,power_user
U_14024a5a,2025-12-07 13:09:16.503672,24,Mumbai,Tier_1,Android,social_media,False,Frictionless,regular
U_d375cd92,2026-02-06 13:09:16.503672,26,Pune,Tier_2,iOS,social_media,True,Standard,window_shopper
U_dde50d5d,2026-03-10 13:09:16.503672,29,Chennai,Tier_1,Android,paid_search,False,Standard,regular
U_0c0e0795,2026-04-23 13:09:16.503672,30,Chennai,Tier_1,iOS,paid_search,False,Standard,occasional
U_28ed63fa,2025-07-17 13:09:16.503672,29,Mumbai,Tier_1,iOS,social_media,False,Standard,regular
U_7109231e,2025-09-22 13:09:16.503672,26,Ahmedabad,Tier_2,Android,referral,False,Standard,window_shopper
U_c3f5c231,2026-03-14 13:09:16.503672,29,Ahmedabad,Tier_2,iOS,organic,True,Frictionless,power_user
U_baa6a654,2026-01-09 13:09:16.503672,45,Bhopal,Tier_3,Android,social_media,False,Standard,regular
U_95a83118,2025-06-27 13:09:16.503672,25,Chennai,Tier_1,iOS,organic,False,Frictionless,regular
U_ceff0af8,2025-09-27 13:09:16.503672,24,Hyderabad,Tier_1,Android,organic,False,Frictionless,regular
U_93a7f760,2025-07-23 13:09:16.503672,24,Ahmedabad,Tier_2,iOS,organic,False,Frictionless,occasional
U_bf98e2f0,2026-03-10 13:09:16.503672,23,Mumbai,Tier_1,iOS,organic,False,Standard,occasional
U_e4823bd3,2026-01-31 13:09:16.503672,22,Mumbai,Tier_1,iOS,organic,False,Frictionless,regular
U_589aa0ee,2026-05-19 13:09:16.503672,23,Mumbai,Tier_1,iOS,social_media,False,Frictionless,window_shopper
U_aef57f09,2025-06-05 13:09:16.503672,46,Mumbai,Tier_1,Android,social_media,False,Frictionless,regular
U_b25e5190,2025-08-04 13:09:16.503672,23,Chennai,Tier_1,Android,social_media,True,Frictionless,regular
U_e41eb149,2026-03-05 13:09:16.503672,24,Surat,Tier_3,Android,social_media,False,Standard,window_shopper
U_748b596c,2026-03-18 13:09:16.503672,20,Lucknow,Tier_2,Android,paid_search,False,Standard,regular
U_6ea2ee6d,2025-09-06 13:09:16.503672,19,Bangalore,Tier_1,Android,organic,False,Frictionless,regular
U_2c4e52ee,2026-05-04 13:09:16.503672,18,Lucknow,Tier_2,iOS,organic,False,Standard,occasional
U_f7cd44eb,2026-02-14 13:09:16.503672,21,Hyderabad,Tier_1,iOS,paid_search,True,Standard,regular
U_12f3cf77,2026-01-02 13:09:16.503672,30,Delhi,Tier_1,Android,social_media,True,Frictionless,power_user
U_5259b1ef,2025-07-21 13:09:16.503672,18,Pune,Tier_2,iOS,paid_search,False,Standard,regular
U_9427bfb2,2025-07-11 13:09:16.503672,23,Chennai,Tier_1,Android,organic,True,Frictionless,regular
U_f40be76e,2026-01-16 13:09:16.503672,29,Jaipur,Tier_2,iOS,social_media,False,Standard,occasional
U_3b9d9e46,2025-09-03 13:09:16.503672,23,Jaipur,Tier_2,Android,paid_search,False,Frictionless,window_shopper
U_fb7082db,2026-02-09 13:09:16.503672,18,Ahmedabad,Tier_2,Android,organic,True,Frictionless,regular
U_a777630d,2025-09-26 13:09:16.503672,26,Mumbai,Tier_1,iOS,social_media,True,Standard,regular
U_ca01d8f2,2025-11-16 13:09:16.503672,20,Delhi,Tier_1,iOS,organic,False,Frictionless,regular
U_5472946e,2026-01-25 13:09:16.503672,26,Chennai,Tier_1,iOS,social_media,True,Frictionless,window_shopper
U_89f0a2c6,2026-02-25 13:09:16.503672,28,Pune,Tier_2,Android,email,False,Frictionless,window_shopper
U_a2d31447,2025-12-07 13:09:16.503672,21,Chennai,Tier_1,Android,paid_search,False,Standard,occasional
U_712722a7,2025-07-07 13:09:16.503672,18,Ahmedabad,Tier_2,Android,social_media,False,Frictionless,window_shopper
U_08d7e537,2025-08-07 13:09:16.503672,24,Delhi,Tier_1,iOS,social_media,False,Frictionless,occasional
U_ca063f98,2026-04-10 13:09:16.503672,26,Chennai,Tier_1,iOS,paid_search,False,Frictionless,regular
U_855bf5a9,2025-08-09 13:09:16.503672,25,Jaipur,Tier_2,iOS,referral,False,Standard,occasional
U_3a76d6a1,2025-07-25 13:09:16.503672,30,Delhi,Tier_1,iOS,email,False,Frictionless,occasional
U_37d0f444,2025-07-27 13:09:16.503672,45,Indore,Tier_3,Android,social_media,False,Standard,occasional
U_90b0000b,2025-08-13 13:09:16.503672,24,Delhi,Tier_1,iOS,social_media,False,Standard,window_shopper
U_3cbe41da,2025-09-04 13:09:16.503672,22,Chennai,Tier_1,iOS,organic,False,Frictionless,occasional
U_3716e3c0,2026-04-29 13:09:16.503672,18,Chennai,Tier_1,iOS,email,False,Frictionless,regular
U_6fdea093,2025-12-09 13:09:16.503672,26,Mumbai,Tier_1,iOS,paid_search,False,Frictionless,window_shopper
U_939ed968,2025-06-26 13:09:16.503672,24,Delhi,Tier_1,iOS,organic,False,Standard,power_user
U_709f6080,2026-02-16 13:09:16.503672,23,Chandigarh,Tier_2,Android,organic,False,Frictionless,occasional
U_d6009080,2025-11-25 13:09:16.503672,29,Chennai,Tier_1,iOS,social_media,False,Standard,regular
U_5c0fecc0,2025-06-20 13:09:16.503672,29,Hyderabad,Tier_1,iOS,paid_search,False,Frictionless,regular
U_54cd7ec3,2026-03-12 13:09:16.503672,30,Bangalore,Tier_1,Android,referral,False,Standard,power_user
U_6939fc02,2025-06-29 13:09:16.503672,30,Jaipur,Tier_2,iOS,organic,False,Standard,window_shopper
U_048bdd64,2025-10-28 13:09:16.503672,30,Bangalore,Tier_1,iOS,social_media,False,Frictionless,regular
U_b015dad1,2025-06-27 13:09:16.503672,23,Mumbai,Tier_1,Android,paid_search,False,Standard,regular
U_cb0127d6,2025-08-04 13:09:16.503672,22,Bhopal,Tier_3,Android,social_media,False,Frictionless,occasional
U_a795407f,2026-03-12 13:09:16.503672,27,Jaipur,Tier_2,Android,paid_search,False,Standard,occasional
U_423ee11c,2025-06-30 13:09:16.503672,29,Delhi,Tier_1,Web,referral,False,Standard,occasional
U_7c31ecb3,2025-06-21 13:09:16.503672,48,Delhi,Tier_1,iOS,organic,True,Standard,regular
U_96973eaa,2025-09-08 13:09:16.503672,26,Indore,Tier_3,iOS,social_media,False,Standard,window_shopper
U_19e13bf9,2026-01-31 13:09:16.503672,26,Hyderabad,Tier_1,iOS,social_media,False,Frictionless,regular
U_51db5016,2025-07-03 13:09:16.503672,31,Bhopal,Tier_3,Android,referral,False,Frictionless,power_user
U_202bd008,2025-12-16 13:09:16.503672,23,Lucknow,Tier_2,Android,social_media,False,Standard,regular
U_3e904430,2025-06-11 13:09:16.503672,24,Jaipur,Tier_2,iOS,social_media,False,Standard,power_user
U_897c5f8c,2025-12-16 13:09:16.503672,25,Delhi,Tier_1,Android,social_media,True,Standard,regular
U_ca4dc4f7,2025-08-24 13:09:16.503672,19,Pune,Tier_2,Android,social_media,False,Standard,regular
U_436bff6a,2026-01-29 13:09:16.503672,25,Pune,Tier_2,iOS,social_media,False,Standard,occasional
U_ac43d04b,2025-11-09 13:09:16.503672,22,Mumbai,Tier_1,iOS,social_media,False,Frictionless,window_shopper
U_c4ea761e,2026-05-12 13:09:16.503672,21,Hyderabad,Tier_1,iOS,social_media,True,Standard,power_user
U_95a22b3e,2025-09-06 13:09:16.503672,21,Bangalore,Tier_1,Android,organic,False,Frictionless,window_shopper
U_67c3b853,2026-01-01 13:09:16.503672,26,Hyderabad,Tier_1,iOS,paid_search,False,Standard,window_shopper
U_2be5ba19,2026-03-31 13:09:16.503672,29,Lucknow,Tier_2,Android,organic,False,Standard,power_user
U_6520569e,2025-06-26 13:09:16.503672,25,Jaipur,Tier_2,Android,referral,False,Standard,window_shopper
U_b43c7125,2026-02-03 13:09:16.503672,18,Mumbai,Tier_1,Android,social_media,True,Standard,window_shopper
U_b9a64b84,2025-09-28 13:09:16.503672,27,Surat,Tier_3,iOS,referral,False,Frictionless,window_shopper
U_842401e0,2025-06-06 13:09:16.503672,20,Bangalore,Tier_1,iOS,organic,False,Standard,window_shopper
U_1fae67bf,2025-11-08 13:09:16.503672,20,Bangalore,Tier_1,Android,social_media,False,Frictionless,occasional
U_db58b3f6,2025-12-12 13:09:16.503672,27,Hyderabad,Tier_1,Web,referral,False,Frictionless,regular
U_9bc145c3,2025-09-02 13:09:16.503672,29,Bhopal,Tier_3,iOS,social_media,True,Standard,power_user
U_fc9122b1,2026-02-16 13:09:16.503672,24,Ahmedabad,Tier_2,iOS,social_media,True,Standard,regular
U_8cb8469a,2026-05-27 13:09:16.503672,28,Bangalore,Tier_1,iOS,paid_search,False,Standard,window_shopper
U_5d54c9eb,2025-08-07 13:09:16.503672,23,Pune,Tier_2,Web,social_media,False,Frictionless,window_shopper
U_0cb7f8d3,2025-07-17 13:09:16.503672,24,Bangalore,Tier_1,Android,social_media,False,Standard,regular
U_ca175026,2026-02-08 13:09:16.503672,28,Pune,Tier_2,Android,social_media,False,Frictionless,regular
U_ef93c714,2025-09-18 13:09:16.503672,21,Jaipur,Tier_2,iOS,organic,True,Standard,regular
U_336e75b7,2026-04-22 13:09:16.503672,37,Mumbai,Tier_1,Android,social_media,False,Standard,occasional
U_9d7dee65,2026-03-14 13:09:16.503672,18,Delhi,Tier_1,Android,organic,True,Standard,window_shopper
U_6cd63b7c,2025-12-25 13:09:16.503672,24,Delhi,Tier_1,iOS,social_media,False,Frictionless,window_shopper
U_037692bb,2026-05-28 13:09:16.503672,24,Bhopal,Tier_3,Android,social_media,False,Frictionless,regular
U_a7272d6c,2026-01-10 13:09:16.503672,19,Lucknow,Tier_2,Android,social_media,False,Standard,regular
U_89958a2a,2026-03-24 13:09:16.503672,25,Chennai,Tier_1,Android,paid_search,False,Standard,window_shopper
U_8fb791a8,2026-05-15 13:09:16.503672,22,Mumbai,Tier_1,Android,social_media,False,Frictionless,window_shopper
U_2688bcd2,2026-04-17 13:09:16.503672,22,Lucknow,Tier_2,Android,social_media,False,Frictionless,window_shopper
U_ffa84926,2025-11-24 13:09:16.503672,23,Pune,Tier_2,iOS,paid_search,False,Standard,occasional
U_2add1d8b,2026-05-07 13:09:16.503672,22,Patna,Tier_3,Android,organic,True,Standard,power_user
U_a8214c0b,2026-02-05 13:09:16.503672,22,Bangalore,Tier_1,Android,social_media,False,Frictionless,regular
U_9d92053e,2025-09-26 13:09:16.503672,27,Mumbai,Tier_1,iOS,social_media,False,Standard,window_shopper
U_760869cb,2025-06-23 13:09:16.503672,21,Chennai,Tier_1,Android,paid_search,False,Standard,regular
U_249fa92b,2025-12-30 13:09:16.503672,28,Lucknow,Tier_2,iOS,organic,True,Frictionless,regular
U_669b7f65,2026-01-28 13:09:16.503672,19,Delhi,Tier_1,iOS,social_media,True,Standard,regular
U_e810ce51,2026-05-11 13:09:16.503672,27,Pune,Tier_2,iOS,organic,False,Standard,occasional
U_20a92c34,2026-05-08 13:09:16.503672,30,Delhi,Tier_1,iOS,paid_search,False,Frictionless,regular
U_53e14780,2025-10-06 13:09:16.503672,52,Chennai,Tier_1,Web,paid_search,False,Standard,window_shopper
U_68a5ce5a,2025-08-02 13:09:16.503672,29,Bangalore,Tier_1,Android,social_media,False,Standard,window_shopper
U_e3627b42,2026-05-05 13:09:16.503672,28,Delhi,Tier_1,Android,organic,True,Frictionless,window_shopper
U_d0e23b5b,2025-12-17 13:09:16.503672,27,Jaipur,Tier_2,iOS,social_media,False,Standard,occasional
U_1a48a752,2026-02-03 13:09:16.503672,26,Chandigarh,Tier_2,iOS,social_media,False,Standard,power_user
U_f932ec75,2026-04-07 13:09:16.503672,27,Ahmedabad,Tier_2,Android,organic,False,Frictionless,regular
U_368038b4,2026-02-20 13:09:16.503672,29,Chennai,Tier_1,Android,social_media,False,Frictionless,regular
U_0070be39,2025-11-26 13:09:16.503672,18,Ahmedabad,Tier_2,Android,paid_search,False,Standard,occasional
U_8f5674b8,2026-03-16 13:09:16.503672,26,Chennai,Tier_1,iOS,referral,True,Standard,occasional
U_e38301e9,2025-06-26 13:09:16.503672,24,Bangalore,Tier_1,iOS,paid_search,False,Frictionless,power_user
U_065d4afd,2025-12-17 13:09:16.503672,54,Indore,Tier_3,iOS,social_media,False,Frictionless,occasional
U_6a3a710c,2025-07-22 13:09:16.503672,27,Mumbai,Tier_1,Android,organic,False,Frictionless,window_shopper
U_b54d48a2,2025-10-26 13:09:16.503672,28,Chennai,Tier_1,Android,organic,False,Frictionless,occasional
U_9a89cf63,2025-12-27 13:09:16.503672,27,Ludhiana,Tier_3,iOS,paid_search,False,Frictionless,occasional
U_3502af29,2026-01-08 13:09:16.503672,28,Pune,Tier_2,iOS,paid_search,False,Frictionless,occasional
U_bcff0d4a,2025-10-26 13:09:16.503672,46,Chennai,Tier_1,Android,organic,False,Frictionless,window_shopper
U_862312d7,2025-10-15 13:09:16.503672,28,Chandigarh,Tier_2,Android,paid_search,True,Frictionless,occasional
U_4bb026a1,2025-09-16 13:09:16.503672,18,Delhi,Tier_1,Android,social_media,False,Standard,occasional
U_c7208dc8,2025-11-11 13:09:16.503672,23,Delhi,Tier_1,iOS,social_media,True,Standard,window_shopper
U_a743f895,2025-10-04 13:09:16.503672,32,Pune,Tier_2,Android,social_media,True,Frictionless,window_shopper
U_d1c0d781,2025-12-28 13:09:16.503672,35,Bangalore,Tier_1,Android,social_media,False,Frictionless,regular
U_b15e6288,2026-03-04 13:09:16.503672,22,Pune,Tier_2,Android,paid_search,False,Frictionless,occasional
U_5cb8823e,2026-03-30 13:09:16.503672,30,Surat,Tier_3,iOS,paid_search,False,Frictionless,regular
U_590a17ab,2025-08-27 13:09:16.503672,32,Mumbai,Tier_1,Web,organic,False,Standard,occasional
U_d2264c36,2026-04-08 13:09:16.503672,25,Delhi,Tier_1,Android,paid_search,False,Frictionless,regular
U_bfb3f7ac,2025-06-22 13:09:16.503672,28,Bangalore,Tier_1,iOS,social_media,False,Standard,occasional
U_a1b5ab44,2025-11-26 13:09:16.503672,25,Bangalore,Tier_1,Android,paid_search,False,Standard,regular
U_fe0d3497,2025-09-11 13:09:16.503672,28,Delhi,Tier_1,iOS,social_media,False,Frictionless,window_shopper
U_93c578d1,2026-04-11 13:09:16.503672,25,Lucknow,Tier_2,iOS,social_media,False,Frictionless,window_shopper
U_2e95fbff,2025-09-13 13:09:16.503672,24,Chennai,Tier_1,Android,social_media,False,Frictionless,occasional
U_6954f11a,2025-12-01 13:09:16.503672,24,Pune,Tier_2,iOS,social_media,False,Standard,regular
U_19697090,2025-06-08 13:09:16.503672,43,Ahmedabad,Tier_2,Android,social_media,True,Standard,window_shopper
U_4fbf3a00,2026-03-28 13:09:16.503672,22,Surat,Tier_3,Android,social_media,True,Frictionless,occasional
U_c34b1eec,2025-08-13 13:09:16.503672,31,Ahmedabad,Tier_2,Android,paid_search,False,Standard,occasional
U_a344a5b9,2026-02-23 13:09:16.503672,20,Chennai,Tier_1,Android,paid_search,False,Standard,regular
U_4a54b942,2025-07-26 13:09:16.503672,23,Ahmedabad,Tier_2,Android,social_media,False,Standard,window_shopper
U_d849d971,2026-01-06 13:09:16.503672,49,Delhi,Tier_1,Android,email,False,Standard,power_user
U_4f147501,2025-10-23 13:09:16.503672,19,Mumbai,Tier_1,Android,email,False,Frictionless,regular
U_44714fdf,2025-12-06 13:09:16.503672,23,Bangalore,Tier_1,iOS,paid_search,False,Standard,window_shopper
U_0dd56fbf,2026-03-08 13:09:16.503672,28,Pune,Tier_2,Android,paid_search,False,Standard,window_shopper
U_28c72cca,2026-02-20 13:09:16.503672,29,Delhi,Tier_1,Android,social_media,False,Frictionless,window_shopper
U_0eb1fb0b,2025-07-05 13:09:16.503672,48,Surat,Tier_3,iOS,email,False,Frictionless,regular
U_cbc144ee,2025-08-29 13:09:16.503672,27,Jaipur,Tier_2,Android,organic,False,Standard,regular
U_e876d781,2025-10-30 13:09:16.503672,21,Ahmedabad,Tier_2,iOS,social_media,True,Standard,regular
U_81d62d34,2025-09-11 13:09:16.503672,20,Mumbai,Tier_1,Web,paid_search,False,Standard,window_shopper
U_febfb40d,2025-06-21 13:09:16.503672,26,Hyderabad,Tier_1,iOS,paid_search,False,Frictionless,occasional
U_05d93b9c,2026-05-04 13:09:16.503672,25,Mumbai,Tier_1,iOS,social_media,False,Frictionless,regular
U_84675b70,2025-11-07 13:09:16.503672,22,Ahmedabad,Tier_2,Android,paid_search,False,Frictionless,occasional
U_cfd630fd,2025-10-28 13:09:16.503672,19,Hyderabad,Tier_1,iOS,social_media,False,Frictionless,occasional
U_d568463e,2025-07-08 13:09:16.503672,29,Chennai,Tier_1,Android,social_media,False,Standard,occasional
U_0bc2b5e0,2026-03-26 13:09:16.503672,20,Mumbai,Tier_1,iOS,social_media,False,Frictionless,window_shopper
U_b2aa29c5,2026-01-30 13:09:16.503672,18,Ahmedabad,Tier_2,Web,organic,False,Frictionless,power_user
U_c9043221,2025-07-08 13:09:16.503672,23,Chennai,Tier_1,iOS,social_media,False,Frictionless,power_user
U_f749b67a,2025-06-18 13:09:16.503672,30,Lucknow,Tier_2,iOS,referral,False,Frictionless,window_shopper
U_2c3db942,2026-02-18 13:09:16.503672,27,Delhi,Tier_1,Android,social_media,False,Frictionless,window_shopper
U_a77ec503,2025-08-04 13:09:16.503672,20,Bangalore,Tier_1,Android,organic,False,Frictionless,window_shopper
U_60cc0430,2025-07-07 13:09:16.503672,20,Mumbai,Tier_1,Android,referral,False,Frictionless,power_user
U_45ed8234,2026-05-17 13:09:16.503672,21,Mumbai,Tier_1,iOS,referral,False,Frictionless,regular
U_d263df9c,2026-01-31 13:09:16.503672,24,Chennai,Tier_1,iOS,social_media,False,Frictionless,window_shopper
U_4e684ef6,2026-01-30 13:09:16.503672,26,Chennai,Tier_1,iOS,organic,False,Standard,occasional
U_8ca1145b,2026-05-08 13:09:16.503672,27,Mumbai,Tier_1,iOS,paid_search,False,Frictionless,occasional
U_7e6902b5,2025-12-10 13:09:16.503672,23,Pune,Tier_2,Android,email,False,Standard,regular
U_f6f9b986,2025-08-08 13:09:16.503672,20,Hyderabad,Tier_1,iOS,social_media,True,Standard,window_shopper
U_a6bb4e68,2026-03-21 13:09:16.503672,52,Chennai,Tier_1,Android,organic,False,Standard,window_shopper
U_b7615a0c,2025-09-18 13:09:16.503672,29,Chennai,Tier_1,iOS,paid_search,False,Standard,regular
U_220e282f,2025-09-30 13:09:16.503672,54,Patna,Tier_3,iOS,organic,False,Frictionless,regular
U_09a797df,2025-06-23 13:09:16.503672,32,Hyderabad,Tier_1,Android,paid_search,True,Frictionless,power_user
U_1793d446,2025-06-21 13:09:16.503672,27,Hyderabad,Tier_1,Android,referral,True,Standard,occasional
U_3fa7fcc6,2025-08-23 13:09:16.503672,23,Chennai,Tier_1,Android,paid_search,True,Frictionless,regular
U_d3791124,2026-03-06 13:09:16.503672,24,Hyderabad,Tier_1,Android,organic,False,Standard,occasional
U_e65470ae,2026-02-23 13:09:16.503672,30,Ahmedabad,Tier_2,iOS,social_media,False,Frictionless,power_user
U_b6f31711,2025-08-04 13:09:16.503672,19,Mumbai,Tier_1,iOS,social_media,False,Frictionless,regular
U_9634bd38,2025-10-22 13:09:16.503672,27,Delhi,Tier_1,iOS,organic,True,Frictionless,occasional
U_e167bcc6,2026-05-22 13:09:16.503672,20,Delhi,Tier_1,iOS,paid_search,False,Frictionless,regular
U_ab17e7b2,2025-06-05 13:09:16.503672,29,Patna,Tier_3,Android,social_media,False,Frictionless,window_shopper
U_fd183402,2025-12-31 13:09:16.503672,27,Surat,Tier_3,iOS,email,False,Frictionless,window_shopper
U_1da7a635,2026-04-17 13:09:16.503672,26,Chennai,Tier_1,iOS,paid_search,False,Standard,regular
U_f619ce84,2025-11-03 13:09:16.503672,18,Bangalore,Tier_1,iOS,paid_search,False,Standard,window_shopper
U_e38c3318,2025-10-14 13:09:16.503672,24,Lucknow,Tier_2,iOS,organic,False,Standard,occasional
U_d043c3b9,2026-05-18 13:09:16.503672,23,Delhi,Tier_1,iOS,referral,False,Standard,regular
U_97db0038,2026-01-29 13:09:16.503672,20,Pune,Tier_2,Android,email,True,Standard,regular
U_3bdead8b,2025-10-05 13:09:16.503672,29,Lucknow,Tier_2,iOS,organic,False,Frictionless,regular
U_5e6cacc5,2025-12-08 13:09:16.503672,19,Lucknow,Tier_2,iOS,referral,False,Frictionless,window_shopper
U_2ceb1714,2026-04-13 13:09:16.503672,23,Mumbai,Tier_1,iOS,organic,True,Standard,window_shopper
U_ea3bfe1b,2025-07-20 13:09:16.503672,29,Delhi,Tier_1,iOS,social_media,False,Standard,occasional
U_b6bd8a49,2026-02-16 13:09:16.503672,30,Delhi,Tier_1,iOS,organic,False,Frictionless,regular
U_9a594fba,2026-04-08 13:09:16.503672,25,Mumbai,Tier_1,iOS,email,False,Standard,regular
U_b253075d,2025-10-18 13:09:16.503672,27,Delhi,Tier_1,iOS,paid_search,False,Standard,window_shopper
U_d6ac5dd5,2026-05-07 13:09:16.503672,38,Ludhiana,Tier_3,Android,email,False,Frictionless,occasional
U_2f278013,2025-06-23 13:09:16.503672,19,Mumbai,Tier_1,iOS,organic,False,Standard,window_shopper
U_8677b309,2025-12-11 13:09:16.503672,21,Chandigarh,Tier_2,iOS,referral,False,Frictionless,window_shopper
U_a35ad1e3,2025-11-02 13:09:16.503672,30,Bangalore,Tier_1,iOS,social_media,False,Frictionless,regular
U_089cc25f,2025-12-13 13:09:16.503672,19,Chennai,Tier_1,iOS,social_media,False,Standard,window_shopper
U_378c92a8,2025-10-03 13:09:16.503672,28,Jaipur,Tier_2,iOS,paid_search,False,Standard,occasional
U_c836733d,2025-11-28 13:09:16.503672,30,Lucknow,Tier_2,Android,social_media,False,Frictionless,regular
U_73af5d15,2026-05-11 13:09:16.503672,28,Hyderabad,Tier_1,iOS,social_media,False,Standard,occasional
U_df8c9d02,2026-02-05 13:09:16.503672,27,Pune,Tier_2,iOS,organic,False,Frictionless,window_shopper
U_942018dd,2026-05-25 13:09:16.503672,21,Patna,Tier_3,Android,social_media,False,Standard,regular
U_428238a2,2025-06-27 13:09:16.503672,24,Ludhiana,Tier_3,iOS,organic,False,Standard,regular
U_556f4ac1,2026-05-18 13:09:16.503672,22,Delhi,Tier_1,iOS,social_media,False,Frictionless,regular
U_bd84bf9f,2026-01-23 13:09:16.503672,22,Bangalore,Tier_1,Android,organic,False,Standard,occasional
U_35e7a55c,2026-04-27 13:09:16.503672,18,Chandigarh,Tier_2,Android,referral,False,Standard,window_shopper
U_6b7260b1,2026-02-24 13:09:16.503672,25,Patna,Tier_3,iOS,social_media,False,Standard,occasional
U_1fd66e11,2025-06-17 13:09:16.503672,29,Bangalore,Tier_1,Android,email,False,Frictionless,occasional
U_1c0feec8,2025-11-16 13:09:16.503672,45,Hyderabad,Tier_1,Android,email,False,Frictionless,power_user
U_f3059469,2026-04-18 13:09:16.503672,19,Mumbai,Tier_1,Android,social_media,False,Frictionless,power_user
U_517ffe2e,2025-09-30 13:09:16.503672,21,Lucknow,Tier_2,iOS,social_media,False,Frictionless,window_shopper
U_0909c59a,2026-05-17 13:09:16.503672,24,Chennai,Tier_1,Android,social_media,False,Frictionless,occasional
U_d3db8641,2026-05-14 13:09:16.503672,35,Delhi,Tier_1,Android,referral,False,Frictionless,regular
U_b0fd5e29,2025-06-07 13:09:16.503672,37,Delhi,Tier_1,iOS,paid_search,False,Frictionless,occasional
U_4c3c16db,2025-08-06 13:09:16.503672,18,Pune,Tier_2,Android,paid_search,False,Standard,window_shopper
U_15972c75,2025-08-16 13:09:16.503672,24,Chandigarh,Tier_2,iOS,organic,False,Frictionless,regular
U_eb9c79bf,2025-12-26 13:09:16.503672,26,Chennai,Tier_1,iOS,paid_search,False,Frictionless,regular
U_cd6913b6,2026-04-18 13:09:16.503672,24,Hyderabad,Tier_1,Android,social_media,False,Standard,power_user
U_6e169371,2026-03-11 13:09:16.503672,18,Indore,Tier_3,Android,organic,False,Frictionless,window_shopper
U_62d95f1e,2025-06-19 13:09:16.503672,31,Lucknow,Tier_2,iOS,organic,True,Standard,power_user
U_2d176089,2025-07-24 13:09:16.503672,40,Bhopal,Tier_3,iOS,organic,True,Frictionless,occasional
U_82ef6f32,2025-09-28 13:09:16.503672,19,Delhi,Tier_1,iOS,social_media,False,Frictionless,power_user
U_c37b3a3a,2025-12-13 13:09:16.503672,29,Mumbai,Tier_1,Android,referral,True,Standard,window_shopper
U_053e110e,2026-03-31 13:09:16.503672,54,Chennai,Tier_1,Android,social_media,False,Frictionless,window_shopper
U_e2e47e93,2025-12-02 13:09:16.503672,28,Hyderabad,Tier_1,Android,social_media,False,Standard,regular
